tracking_id	position(Oryza sativa L. ssp. Japonica, MSU Rice Genome Annotation Project Release 7)	F1	F2	R1	R2	L1	L2	S1	S2
M_XLOC_001196	chr1|-|3520778-3521976	0	0.165088	2.67277	0	0	0	0.781991	0
M_XLOC_001197	chr1|-|3550973-3574280	37.8697	28.6804	34.4996	25.162	21.1686	22.4785	36.9634	24.1214
M_XLOC_001198	chr1|-|3577466-3582325	70.1732	48.0776	13.8929	12.8379	12.989	11.7661	68.0524	1.04431
M_XLOC_001199	chr1|-|3591811-3596154	52.2686	44.629	57.9063	56.8886	46.6563	55.5656	52.4481	76.2475
M_XLOC_001200	chr1|-|3594839-3595128	28.7432	34.1062	49.8879	55.7007	7.30364	39.2341	53.9781	124.944
M_XLOC_001201	chr1|-|3595219-3595603	6.52946	2.32573	4.37584	3.86557	3.16005	2.97184	6.98723	7.1867
M_XLOC_001202	chr1|-|3598418-3602211	4.19183	5.40082	112.251	16.8458	7.99891	12.4223	11.9972	317.387
M_XLOC_001203	chr1|-|3599919-3600575	89.1412	49.1668	685.742	64.5896	6.29167	17.3023	0	3146.15
M_XLOC_001205	chr1|-|3633275-3639648	12.9967	11.4933	7.25817	0.0437377	0.219702	0.0836261	6.68391	0.238254
M_XLOC_001206	chr1|-|3639840-3640765	1.5637	0.181538	0	0	0	0	0.254016	0
M_XLOC_001208	chr1|-|3642579-3644052	1.71954	0.613763	0	0	0	0	1.33368	0
M_XLOC_001209	chr1|-|3665042-3666046	8.48568	4.1274	0.442052	0.409341	0.682703	0.446058	2.75757	0.170576
M_XLOC_001210	chr1|-|3667439-3673065	37.1592	23.752	12.0652	1.47713	10.8916	1.62659	40.1279	10.3638
M_XLOC_001212	chr1|-|3681707-3682102	0.432082	0.248607	0.736794	0	0	0	0.316701	6.13365
M_XLOC_001213	chr1|-|3682576-3687407	1.44078	0.948877	0	0.00927677	0.12524	0.04668	0.115478	0
M_XLOC_001215	chr1|-|3694855-3695301	7.40685	0	0	0	0	0	0	0
M_XLOC_001216	chr1|-|3696033-3699805	10.4776	7.93113	20.2174	15.2447	6.50285	16.3313	12.2408	27.0334
M_XLOC_001217	chr1|-|3705419-3709016	20.8918	24.2954	44.2476	44.1988	23.3481	40.6404	31.1432	54.4051
M_XLOC_001218	chr1|-|3713670-3718637	59.699	65.4396	20.6243	14.0369	10.0418	13.2341	93.6378	37.4007
M_XLOC_001219	chr1|-|3720115-3723166	18.541	16.0638	31.4065	23.8355	17.4045	28.3415	47.3282	15.4862
M_XLOC_001220	chr1|-|3722378-3722746	0.911634	0.696662	2.10498	1.33016	0.647231	0.76162	0.984687	10.5033
M_XLOC_001221	chr1|-|3724314-3729284	127.261	110.601	261.649	289.929	195.405	310.627	91.3325	327.499
M_XLOC_001222	chr1|-|3732831-3744539	92.7535	69.0724	72.8645	40.6806	54.7209	46.1059	151.324	83.7719
M_XLOC_001223	chr1|-|3733278-3733580	1.66156	4.56144	1.37283	11.655	7.69871	6.78768	2.02894	5.58402
M_XLOC_001224	chr1|-|3734509-3735420	0.178071	0.418067	0.245804	3.23126	1.59396	1.45779	0.15383	1.59164
M_XLOC_001228	chr1|-|3810943-3812456	308.338	398.136	306.627	218.286	185.161	348.407	753.506	447.84
M_XLOC_001229	chr1|-|3815620-3817797	4.14556	2.88035	0.241933	1.48917	1.96929	3.60709	2.68455	0.851713
M_XLOC_001230	chr1|-|3818046-3818774	6.90894	6.36955	2.01241	20.9063	8.60806	13.3801	13.4168	9.9143
M_XLOC_001231	chr1|-|3819067-3819782	8.89469	6.59562	0.558625	3.05863	3.86138	2.94925	7.86518	3.51466
M_XLOC_001232	chr1|-|3820168-3824523	76.0225	65.9423	27.4039	17.9656	16.3384	23.6242	27.3079	36.7023
M_XLOC_001233	chr1|-|3827039-3832011	7.67293	8.46395	4.65952	11.8781	6.95498	10.8678	106.635	3.87149
M_XLOC_001234	chr1|-|3829423-3830177	3.2493	1.61277	1.34598	2.49936	3.21336	6.94488	0.499903	0
M_XLOC_001235	chr1|-|3835129-3842607	11.3942	11.1006	2.90321	5.2683	4.94725	4.3139	7.54765	6.18996
M_XLOC_001236	chr1|-|3846145-3850245	120.188	101.452	72.902	81.0737	79.786	87.143	46.6374	99.3959
M_XLOC_001237	chr1|-|3855046-3856060	129.258	68.9463	128.843	113.649	208.048	144.855	39.66	11.3396
M_XLOC_001238	chr1|-|3858575-3874321	21.0499	17.7704	5.63959	7.15437	15.4587	7.92516	20.7501	14.8926
M_XLOC_001240	chr1|-|3877978-3900173	42.4404	307.051	1.60642	91.9396	17.3169	127.88	110.449	11.6104
M_XLOC_001241	chr1|-|3913646-3914249	0	0.188037	0.223198	2.07892	0.154533	2.60522	0.36243	0.382526
M_XLOC_001242	chr1|-|3917502-3918047	0.819591	0.744548	1.55751	3.74127	2.47161	3.48796	0.335818	1.20558
M_XLOC_001243	chr1|-|3918509-3921453	2.89707	1.47251	2.04499	6.1598	5.80761	4.56392	0.726754	2.95237
M_XLOC_001244	chr1|-|3918945-3919301	0.477181	0.244155	1.17322	2.58831	1.47777	2.45687	0.253646	0.975967
M_XLOC_001245	chr1|-|3921810-3929588	2.43599	1.97744	1.57158	4.08546	4.62277	3.3567	0.733388	2.47157
M_XLOC_001246	chr1|-|3939131-3942405	1.58968	6.66686	1.78595	0.00901515	0	0.0139686	1.7749	0
M_XLOC_001248	chr1|-|3966047-3966565	3.78568	0.152192	0	0	0	0	0	0
M_XLOC_001249	chr1|-|4002383-4005033	9.11188	16.7071	5.29305	0.218274	0.02283	0.37029	1.26654	0.287246
M_XLOC_001252	chr1|-|4033267-4043632	84.1513	63.0911	2.82536	0.969475	2.57525	1.41815	171.177	16.5928
M_XLOC_001253	chr1|-|4051699-4058225	42.1083	44.5266	59.4952	182.965	119.862	202.105	50.7198	89.4123
M_XLOC_001254	chr1|-|4059396-4059594	1.33721	0	0	7.10006	0	4.80016	0	0
M_XLOC_001255	chr1|-|4059860-4060099	1.10451	0	0	6.01179	1.31141	2.78064	0	0
M_XLOC_001256	chr1|-|4066623-4067334	140.467	100.647	325.255	210.597	289.998	578.344	285.67	35.9271
M_XLOC_001257	chr1|-|4068451-4070372	47.2431	29.3674	29.2657	7.89234	7.66329	7.24618	24.0312	9.39412
M_XLOC_001258	chr1|-|4071097-4071637	80.9046	51.1425	38.2823	10.225	12.8949	6.82176	41.4438	10.0541
M_XLOC_001259	chr1|-|4073676-4076438	57.4019	32.8321	29.7167	50.5882	16.0427	44.0553	59.3613	199.607
M_XLOC_001260	chr1|-|4110380-4112127	8.68479	18.8113	816.434	0.280439	0.564219	0.617754	5.78457	0.542286
M_XLOC_001261	chr1|-|4152834-4154680	5.83133	14.442	1.49225	0.495685	20.9577	0.382691	23.7272	2.45823
M_XLOC_001262	chr1|-|4159447-4177259	141.702	113.647	31.511	129.575	56.0455	75.5793	155.633	338.371
M_XLOC_001263	chr1|-|4160514-4165165	168.472	134.538	202.176	140.655	113.766	136.031	126.542	75.2821
M_XLOC_001264	chr1|-|4171266-4171418	64.7022	11.4711	16.4444	33.9489	28.5988	26.8745	56.4269	0
M_XLOC_001265	chr1|-|4179159-4181434	41.5017	18.7678	27.0404	0.0786753	0.292454	0	130.43	83.3543
M_XLOC_001268	chr1|-|4208489-4213302	29.1374	17.4527	6.39723	26.7168	84.3204	27.8814	11.1142	6.03028
M_XLOC_001269	chr1|-|4214830-4217563	21.4968	22.5109	4.3985	0.457062	8.89227	0.527034	27.457	5.11192
M_XLOC_001271	chr1|-|4234476-4244531	18.8952	13.351	11.0591	10.0803	27.3101	11.5608	6.83771	6.77419
M_XLOC_001272	chr1|-|4245314-4249851	5.32693	5.06604	2.05031	3.84909	6.12182	4.19373	4.5006	24.1836
M_XLOC_001273	chr1|-|4272499-4276333	11.0273	12.276	5.10995	15.5055	16.2846	17.3783	10.6879	15.8116
M_XLOC_001274	chr1|-|4277786-4278360	8.27868	10.0391	10.238	3.10604	4.02489	6.62524	9.66535	32.7458
M_XLOC_001275	chr1|-|4281596-4283651	21.2381	17.2722	15.7014	11.1152	8.36515	8.95972	30.439	38.0884
M_XLOC_001276	chr1|-|4297263-4302562	3.79074	7.16587	1.13444	102.964	39.237	138.575	2.22253	1.10387
M_XLOC_001277	chr1|-|4313373-4317003	118.922	101.187	94.3532	102.718	80.1511	103.947	198.319	30.0532
M_XLOC_001278	chr1|-|4317974-4318780	8.19515	6.66025	1.97923	0.632041	0.638822	0.61721	4.13841	0.931374
M_XLOC_001279	chr1|-|4322727-4326342	7.5114	5.29687	2.37156	12.0049	10.8001	9.18745	4.87609	68.5108
M_XLOC_001280	chr1|-|4329081-4338486	722.405	616.636	909.062	1026.44	1366.86	972.971	323.871	51.4347
M_XLOC_001281	chr1|-|4340849-4356468	19.8651	12.1306	2.3915	0.438403	0.735634	0.820011	6.90007	0
M_XLOC_001282	chr1|-|4350330-4350646	2.78397	6.14266	0.744453	0.913195	0	0	0.527611	0
M_XLOC_001283	chr1|-|4350824-4351093	6.28935	8.084	0	0	0	0	0	0
M_XLOC_001284	chr1|-|4351603-4352070	3.1893	2.8779	0.430057	0.0985667	0.369658	0	0.34128	0
M_XLOC_001285	chr1|-|4353660-4354310	2.11691	2.21886	0.432687	0.0804435	0.181547	0	0.375423	0
M_XLOC_001286	chr1|-|4368479-4369372	18.8532	1.33469	0	0	0	0	0	0
M_XLOC_001287	chr1|-|4402400-4407292	2.17504	2.8741	106.561	2.56518	3.50343	3.33887	2.2649	3.96643
M_XLOC_001288	chr1|-|4423884-4426884	20.447	19.2997	15.779	14.8349	22.249	17.3026	21.8799	18.0488
M_XLOC_001289	chr1|-|4431532-4433679	1.53295	2.60343	0.904472	0	0	0	3.04245	0
M_XLOC_001290	chr1|-|4447299-4447837	0.447804	0.929588	2.8057	2.42979	2.33077	1.03548	0.680185	9.86337
M_XLOC_001291	chr1|-|4448790-4457713	97.0535	106.261	54.1802	46.5622	75.009	43.9554	71.3758	991.719
M_XLOC_001292	chr1|-|4459084-4490188	45.4839	48.7203	44.3909	74.4612	101.856	55.0741	28.1913	158.293
M_XLOC_001293	chr1|-|4468776-4469081	4.79288	3.08228	42.3589	23.2315	23.7697	11.8628	6.54001	2.76983
M_XLOC_001294	chr1|-|4469151-4469613	0.28571	0.965523	0.256237	2.02233	2.14567	0.835109	0.361615	3.51241
M_XLOC_001295	chr1|-|4469676-4470561	0.97922	1.29546	1.14786	10.3374	14.3514	5.13341	0.439544	2.20307
M_XLOC_001296	chr1|-|4470906-4471116	3.88302	16.6212	6.996	69.2723	92.7017	47.6016	10.5693	7.60339
M_XLOC_001297	chr1|-|4471279-4471516	3.04844	0	2.69167	23.509	49.5694	14.2038	2.25355	0
M_XLOC_001298	chr1|-|4472141-4472362	6.7057	4.87943	0	37.3214	59.5992	17.0156	0	0
M_XLOC_001299	chr1|-|4472413-4473046	0.711748	5.59524	2.82065	15.2114	17.9019	7.94119	0.378714	1.13354
M_XLOC_001300	chr1|-|4473653-4473831	4.67608	15.4868	0	103.357	174.47	32.9843	13.4265	0
M_XLOC_001301	chr1|-|4473882-4474043	26.8841	21.122	9.01718	65.1643	186.278	47.2017	0	0
M_XLOC_001302	chr1|-|4474444-4474558	80.2354	0	0	457.363	1292.17	361.714	0	0
M_XLOC_001304	chr1|-|4494598-4497627	45.7323	41.0632	46.0986	35.9698	29.4009	46.3827	62.435	92.3737
M_XLOC_001306	chr1|-|4514298-4520613	39.7504	43.4588	56.6715	102.24	98.4176	95.9632	82.8278	53.882
M_XLOC_001307	chr1|-|4527612-4528082	0.974806	0.354873	1.75723	0.870428	0.182228	0.148012	1.14999	1.70012
M_XLOC_001308	chr1|-|4528652-4528884	7.82916	9.05229	23.5417	7.6932	0	12.0403	34.7847	30.7785
M_XLOC_001311	chr1|-|4572448-4573409	2.20337	3.18395	108.962	1.69842	0.164855	1.67708	7.76495	0.957101
M_XLOC_001312	chr1|-|4580949-4584709	20.1466	27.4245	22.6459	63.7626	29.0905	47.4253	72.9884	42.3761
M_XLOC_001313	chr1|-|4583214-4583886	3.19882	7.69272	5.42851	14.1512	7.9549	10.0941	28.5462	8.15856
M_XLOC_001317	chr1|-|4620420-4631365	44.7436	43.2827	144.307	64.334	38.4612	62.4103	95.8121	53.5615
M_XLOC_001319	chr1|-|4644061-4644696	1.29927	0.577905	0.703255	1.71813	1.45087	2.26037	2.19751	0.835848
M_XLOC_001321	chr1|-|4697314-4699792	0.438214	5.50698	3.72186	0	0	0.140704	18.1912	1.85574
M_XLOC_001322	chr1|-|4712041-4713831	11.1343	7.59707	12.6742	10.6268	18.8397	5.4996	7.4268	62.369
M_XLOC_001323	chr1|-|4714468-4718746	32.1161	80.3251	19.7861	72.9624	98.3029	59.8313	71.12	86.9538
M_XLOC_001324	chr1|-|4716267-4716402	53.4885	46.7419	28.3713	86.7175	120.292	0	34.8884	0
M_XLOC_001325	chr1|-|4716922-4717063	74.8312	21.0637	0	131.944	95.2543	135.373	45.1198	0
M_XLOC_001326	chr1|-|4717278-4717946	12.7858	8.5588	4.84023	11.3487	15.8678	5.55538	22.7775	0.275292
M_XLOC_001327	chr1|-|4731618-4737606	9.9798	12.504	7.53836	15.352	8.85037	9.78688	11.315	21.4725
M_XLOC_001328	chr1|-|4738905-4744591	102.139	131.815	618.932	83.6294	48.2221	52.8205	170.11	260.057
M_XLOC_001329	chr1|-|4753606-4756658	0.932358	1.04492	0.295606	0.498242	0.557048	0.282183	2.96951	0.269237
M_XLOC_001331	chr1|-|4759946-4760712	0	0	0	0.0678955	0	0	1.53309	0
M_XLOC_001332	chr1|-|4761168-4782706	67.9179	56.8835	19.7666	42.9432	79.552	32.7228	39.8275	79.8264
M_XLOC_001333	chr1|-|4766993-4767170	31.7789	24.155	8.8832	23.3716	72.6534	21.3099	7.98802	104.184
M_XLOC_001334	chr1|-|4772752-4773066	3.90861	5.0527	0	0.540318	1.15066	0.462062	4.3043	0
M_XLOC_001335	chr1|-|4781898-4782414	0.282849	0	0	0.0522362	1.48162	0	0	0
M_XLOC_001336	chr1|-|4796155-4798479	42.7934	52.8335	21.4819	96.9853	70.6753	114.746	66.9759	192.753
M_XLOC_001337	chr1|-|4820104-4823129	7.81837	7.48127	3.09945	0.819501	0.893866	0.786765	16.8357	29.4283
M_XLOC_001339	chr1|-|4848703-4852193	4.00362	3.84152	2.73365	1.86057	2.49742	2.33547	3.09446	8.00137
M_XLOC_001341	chr1|-|4872119-4873806	243.63	137.061	2.60789	198.94	619.571	198.734	43.1702	3.48663
M_XLOC_001342	chr1|-|4879179-4891212	23.818	14.6001	21.6732	5.24309	7.31464	4.14875	17.8802	6.65567
M_XLOC_001343	chr1|-|4909890-4914370	4.9326	21.3435	5.4751	0.0958607	0.0695565	0.166883	7.7922	0.617253
M_XLOC_001344	chr1|-|4917884-4919224	38.6309	49.9116	157.993	26.536	31.5972	40.0971	93.6948	7.93827
M_XLOC_001346	chr1|-|4949047-4951126	78.7885	56.2447	55.9622	3.98325	24.6081	4.17805	70.495	485.411
M_XLOC_001347	chr1|-|4971171-4973555	4.30202	5.58784	25.0195	73.7666	40.2144	93.2147	11.0501	27.7146
M_XLOC_001348	chr1|-|4972415-4972602	0	7.62796	39.4057	88.2176	66.0926	77.0314	2.95096	0
M_XLOC_001349	chr1|-|4979098-4980028	5.92411	4.53459	1.67701	0.405036	1.59828	1.67646	6.13666	0.497666
M_XLOC_001350	chr1|-|4982103-4985218	19.631	14.0937	20.9521	1.48711	2.48405	1.7707	20.0744	24.9548
M_XLOC_001352	chr1|-|5002118-5005727	0.709727	1.22276	1.12008	0	2.50323	0.162781	0.3196	0
M_XLOC_001353	chr1|-|5017644-5020150	7.43549	6.75689	10.3799	12.3517	10.9174	11.4181	6.90445	7.57219
M_XLOC_001354	chr1|-|5020954-5025720	10.0495	12.399	7.43049	17.226	37.2181	19.215	7.59041	12.7536
M_XLOC_001355	chr1|-|5037133-5040698	34.3213	11.1022	310.093	12.8085	37.5891	20.4409	12.5044	16.6974
M_XLOC_001356	chr1|-|5040758-5040915	176.395	49.6146	1662.43	6.16728	39.9112	26.2573	56.3341	26.9669
M_XLOC_001357	chr1|-|5052993-5055819	3.39141	3.33124	6.26411	5.9231	4.11024	7.80471	3.8326	3.98067
M_XLOC_001358	chr1|-|5060398-5065236	34.3924	22.2351	76.7907	105.142	33.2902	106.574	4.25198	4.58894
M_XLOC_001359	chr1|-|5073416-5075313	0	0.0663362	0.641925	1.72402	0.31687	2.97589	0	0.281314
M_XLOC_001360	chr1|-|5103196-5108966	12.4388	10.0257	0	0.0236251	0.184659	0.0612714	3.35747	0.306837
M_XLOC_001361	chr1|-|5109949-5117442	19.2871	33.8261	5.71374	0.362276	0.708527	0.260161	20.96	7.25817
M_XLOC_001362	chr1|-|5127226-5128724	2.29231	0.517301	13.3935	0.367411	2.61205	1.31253	8.36033	0.681738
M_XLOC_001363	chr1|-|5131471-5132918	364.377	81.6941	36.8317	0.256081	0	0.0894654	28.7747	0.513861
M_XLOC_001364	chr1|-|5138463-5140925	94.4094	91.3161	67.1616	74.2508	91.1266	84.8397	140.231	44.4319
M_XLOC_001366	chr1|-|5203957-5213301	3.79296	2.23238	0.108852	0.0539526	0.102989	0	0.782303	0.700782
M_XLOC_001367	chr1|-|5213930-5216710	34.2632	34.3967	31.1023	15.7659	22.5938	25.0729	33.1565	23.1624
M_XLOC_001368	chr1|-|5214363-5214627	2.03851	5.33563	0.832893	5.94815	8.30201	5.73622	2.52524	7.66368
M_XLOC_001369	chr1|-|5214843-5215173	7.66047	9.78012	22.8725	21.2816	25.7028	7.5353	11.8339	28.9763
M_XLOC_001370	chr1|-|5215295-5215523	2.39221	6.9749	5.02318	12.1725	6.07264	10.2263	2.60112	13.0243
M_XLOC_001371	chr1|-|5238483-5251192	26.5627	24.8389	22.3266	27.639	33.9285	30.2077	26.5597	31.3568
M_XLOC_001372	chr1|-|5245164-5245800	0.0718047	0	0	0	0.0983711	0	0.0896787	2.74478
M_XLOC_001373	chr1|-|5260918-5263084	3.46092	2.47024	0.870231	0.716828	1.25498	0.900486	0.544754	0.509297
M_XLOC_001374	chr1|-|5263322-5266102	23.7266	28.4197	16.8474	16.568	15.9568	16.8236	23.9371	29.1298
M_XLOC_001375	chr1|-|5265065-5265220	7.08149	15.5497	0	26.9536	0	0	0	0
M_XLOC_001376	chr1|-|5265375-5265714	1.16081	1.74367	0	1.46099	1.69057	1.35928	1.04248	0.758901
M_XLOC_001377	chr1|-|5270103-5275678	2.40114	25.0857	0.203284	10.1398	0.0344021	6.15642	1.02668	0
M_XLOC_001379	chr1|-|5272701-5273108	0	0.168426	0	1.04131	0	0.161034	0	0
M_XLOC_001380	chr1|-|5288003-5301973	3.72718	6.27343	1.47341	4.19657	6.75901	4.69945	2.99217	22.8812
M_XLOC_001381	chr1|-|5307327-5324151	27.3179	30.0228	19.7854	14.8854	25.1861	12.7296	26.7816	7.3988
M_XLOC_001382	chr1|-|5328517-5335518	44.5887	55.8011	57.4302	102.644	99.1542	91.8681	65.2782	109.117
M_XLOC_001384	chr1|-|5352369-5353612	9.95838	9.46498	45.7441	0	0	0	2.34222	0.201657
M_XLOC_001386	chr1|-|5389733-5394414	30.1611	25.7121	55.5125	32.3603	18.0946	21.535	25.4419	5.45733
M_XLOC_001387	chr1|-|5401136-5401393	1.01918	1.12804	0	16.0167	15.6596	20.9405	0	0
M_XLOC_001390	chr1|-|5413599-5416935	33.8121	30.2113	38.0968	46.3036	46.1515	44.4447	42.0216	14.7678
M_XLOC_001391	chr1|-|5426457-5431537	9.60645	7.52866	57.969	0.580263	6.23059	1.12253	2.89147	1.17528
M_XLOC_001392	chr1|-|5435443-5442651	33.4975	24.2342	18.0309	11.8046	14.7595	11.4253	22.4115	12.9461
M_XLOC_001396	chr1|-|5510516-5514480	4.40051	4.53709	10.7352	67.4346	32.7635	85.0358	18.9867	27.3506
M_XLOC_001397	chr1|-|5529884-5530564	18.9756	14.2363	16.7123	2.6151	5.86497	2.09792	17.0413	1.28418
M_XLOC_001398	chr1|-|5540629-5541520	107.458	232.182	0.189903	0.276495	0	0.665264	0	0.887924
M_XLOC_001399	chr1|-|5543648-5544544	0	7.81629	0	0	0	0	1.03328	0
M_XLOC_001400	chr1|-|5549619-5551003	41.9535	24.4559	0.144353	0	0	0	48.1611	0.136521
M_XLOC_001401	chr1|-|5559454-5569008	149.888	108.902	0.554529	0.126061	0.305241	0.320038	105.915	1.33981
M_XLOC_001402	chr1|-|5578753-5585267	0.0245642	0	0.179444	0.00839543	0.0166399	0.0122039	5.65449	1.77038
M_XLOC_001403	chr1|-|5590955-5599240	38.3617	28.0551	39.7814	22.5506	30.9373	15.2948	27.5012	20.1929
M_XLOC_001405	chr1|-|5663323-5668903	4.32111	4.01293	7.43249	1.73217	4.27223	1.73074	3.2175	2.02362
M_XLOC_001406	chr1|-|5668988-5671470	73.6047	48.682	142.778	37.3406	41.0311	44.5843	92.2759	37.95
M_XLOC_001407	chr1|-|5670251-5670480	25.8448	28.4594	64.485	18.7416	9.53912	29.8042	21.3319	20.2773
M_XLOC_001408	chr1|-|5675252-5679551	9.27606	8.15768	6.32243	6.53104	6.94059	5.93105	7.65673	13.3285
M_XLOC_001411	chr1|-|5698742-5699079	0.347829	1.17106	2.06458	1.54901	0.374984	1.89597	0.300078	9.72226
M_XLOC_001412	chr1|-|5699139-5707758	18.0144	11.9822	75.9	16.0407	23.1227	25.5372	16.1782	6.58786
M_XLOC_001413	chr1|-|5701751-5701890	40.3901	23.1891	451.197	123.728	25.3059	76.777	0	74.1503
M_XLOC_001414	chr1|-|5702004-5702652	16.0787	10.5038	22.6856	21.9446	44.8859	24.7887	0.0694342	4.30701
M_XLOC_001415	chr1|-|5702654-5704291	3.23993	2.23397	14.8359	8.04626	13.5493	10.7366	1.91979	4.41929
M_XLOC_001416	chr1|-|5704356-5704662	2.53623	1.44558	12.2673	6.34813	6.65884	3.08834	0.408741	0
M_XLOC_001417	chr1|-|5704927-5705317	0.485037	1.53576	5.29114	3.77579	5.34636	2.41207	0.943523	1.74625
M_XLOC_001418	chr1|-|5705903-5706658	4.54027	1.69644	24.3735	10.3616	9.32706	9.46231	0.232485	10.6727
M_XLOC_001419	chr1|-|5706715-5706919	2.36684	2.59366	7.6893	19.914	11.9322	4.48884	0	7.43281
M_XLOC_001420	chr1|-|5707010-5707243	3.39561	2.53776	16.054	8.10839	12.39	4.36785	0	21.353
M_XLOC_001421	chr1|-|5718875-5724184	9.65562	5.76937	3.24192	6.46669	14.3823	6.56994	4.73511	18.7116
M_XLOC_001423	chr1|-|5748869-5749270	2.19066	0	0.23397	0.0606563	0	0	0	4.70267
M_XLOC_001426	chr1|-|5759818-5760234	1.01454	0	0.924901	0.0520096	0	0	0.349326	0.783395
M_XLOC_001427	chr1|-|5764652-5767959	4.50828	4.68364	0.810945	9.58904	21.4023	6.87969	1.8343	0.500529
M_XLOC_001428	chr1|-|5772519-5773397	0.985302	0.048324	2.39263	2.38564	3.58343	1.29768	0.425152	14.0412
M_XLOC_001429	chr1|-|5774281-5778466	49.1521	44.913	50.8279	59.1494	44.7928	54.4601	89.8257	100.418
M_XLOC_001430	chr1|-|5794707-5797674	33.3771	39.2414	10.1954	14.6373	35.9905	19.7612	61.4864	25.1787
M_XLOC_001431	chr1|-|5809557-5811617	24.3143	131.502	0.0777046	1.95049	2.09856	1.55393	1.39009	1.00009
M_XLOC_001432	chr1|-|5814778-5819207	27.2537	52.6303	0.289014	0.516581	0.749843	0.311805	0.908467	0.956724
M_XLOC_001434	chr1|-|5828553-5830832	14.6913	10.2519	3.37388	0.743755	0.740382	1.05761	33.0363	1.58584
M_XLOC_001436	chr1|-|5837475-5839898	18.2261	15.9853	6.33641	1.42188	4.06823	1.09213	12.6988	1.22447
M_XLOC_001437	chr1|-|5841736-5843574	1.62337	1.85798	1.01135	0	0	0	1.39029	0
M_XLOC_001438	chr1|-|5855217-5855544	0	0	0	2.88631	1.50905	1.12565	0	0.721037
M_XLOC_001439	chr1|-|5856030-5857228	0.0768942	0.0669946	0	1.84249	1.67329	0.25829	0	6.00222
M_XLOC_001441	chr1|-|5875786-5877849	1.18386	0.216992	19.4522	0	0.0780047	0.0459595	0.127986	0
M_XLOC_001443	chr1|-|5910539-5911255	1.62719	2.39978	0	1.69284	3.28562	0.730258	0.411503	0
M_XLOC_001444	chr1|-|5934545-5939527	71.3281	66.6364	77.4221	47.9491	37.4174	50.2537	52.2297	21.5195
M_XLOC_001445	chr1|-|5945633-5954387	9.42693	13.0299	0.170304	0.719805	1.54139	0.412326	11.0756	7.1524
M_XLOC_001446	chr1|-|5968798-5972489	19.8922	1.84459	3.14835	0.873493	1.04511	1.00784	2.12228	2.51086
M_XLOC_001447	chr1|-|5970726-5971809	1.51566	0.0422203	0.245657	0.208209	0.230471	0.141061	0.273243	0
M_XLOC_001448	chr1|-|5983581-5985875	15.8421	18.1325	30.0852	416.636	108.715	783.614	40.0747	2.71414
M_XLOC_001449	chr1|-|5990628-5991387	0	0	0.0700993	0.601797	0.0970395	2.26607	0	0
M_XLOC_001451	chr1|-|6004856-6007302	21.4681	3.19057	0.539317	0.116353	0.112442	0.648811	0.625677	0.978038
M_XLOC_001452	chr1|-|6007818-6009027	118.382	166.112	5.16938	71.8541	93.9891	100.335	173.826	365.5
M_XLOC_001453	chr1|-|6010736-6011894	241.848	178.108	28.785	137.241	124.592	130.874	253.834	588.879
M_XLOC_001454	chr1|-|6017738-6022297	0.742518	0.504159	0.043004	8.40434	9.13529	7.14082	0.286332	0.131471
M_XLOC_001455	chr1|-|6031025-6032833	3.71935	0.564925	0.0909775	0.0195519	0	0.0477758	0	0.111759
M_XLOC_001460	chr1|-|6076688-6078711	4.95799	7.9696	64.9953	11.2537	4.29834	17.401	16.0909	14.1833
M_XLOC_001461	chr1|-|6094559-6096676	3.05252	33.8137	4.52347	0.0404975	0.0943658	0	0.59988	0.329957
M_XLOC_001465	chr1|-|6139104-6142129	30.2252	10.1706	0	0	0	0.0216279	0.479056	0
M_XLOC_001467	chr1|-|6171722-6173186	49.8128	20.7905	50.6656	0.276139	2.95233	0.165052	8.09058	12.9614
M_XLOC_001468	chr1|-|6183125-6183625	1.24805	0.614804	0.349433	0	0	0	9.46856	1.83329
M_XLOC_001469	chr1|-|6185622-6186317	2.84885	1.87815	0	0	0	0	0	0
M_XLOC_001471	chr1|-|6199158-6200399	1.64893	3.31422	102.868	60.0193	24.5533	98.8788	4.49217	0.370291
M_XLOC_001472	chr1|-|6210499-6210959	0.554225	0.621405	0.793094	0	0	0	4.21807	2.98052
M_XLOC_001473	chr1|-|6221412-6224329	12.1501	13.8961	1.57036	0.095399	1.44798	0.0606984	6.13035	0.206148
M_XLOC_001474	chr1|-|6242441-6244969	34.7736	41.9176	121.073	28.1573	65.8909	43.8375	92.9926	86.316
M_XLOC_001476	chr1|-|6285635-6287300	11.8897	10.5484	9.73617	7.53677	20.8058	11.6127	22.7831	4.09409
M_XLOC_001478	chr1|-|6302679-6303086	0.500246	0.326618	0.21825	0.236866	0	0	2.56994	0
M_XLOC_001484	chr1|-|6387691-6391467	18.6639	4.93221	45.9389	0.869892	1.98316	1.72464	16.6327	0.170645
M_XLOC_001485	chr1|-|6396150-6397294	0	0.275148	2.29277	0	0	0	0	0
M_XLOC_001487	chr1|-|6500603-6507149	27.3937	22.5202	15.2519	60.4052	98.4302	50.9341	15.9322	59.3319
M_XLOC_001488	chr1|-|6507274-6514891	11.2588	9.42556	9.96901	19.412	17.614	15.1332	6.70278	7.96754
M_XLOC_001489	chr1|-|6518111-6521046	15.4465	16.9193	14.0187	19.767	21.7512	18.8839	26.3125	64.8442
M_XLOC_001491	chr1|-|6541971-6544461	0	0.473552	0.0628065	0	0	0	15.5697	0
