tracking_id	position(Oryza sativa L. ssp. Japonica, MSU Rice Genome Annotation Project Release 7)	F1	F2	R1	R2	L1	L2	S1	S2
XLOC_025810	chr2:13150306-13165108	0.119607	0.341821	0.00874386	1.96777	1.19487	1.45799	0.100415	0.25486
XLOC_025811	chr2:13178985-13184702	15.7131	15.3086	14.8393	17.1322	15.9496	15.9619	17.7668	14.082
XLOC_025812	chr2:13223110-13227352	14.7026	17.112	31.2925	18.6724	14.7098	20.58	4.97571	11.9802
XLOC_025815	chr2:13252532-13257787	0.802834	0.750359	0.250532	1.48121	3.12016	2.26441	1.1408	0.637586
XLOC_025823	chr2:13360869-13364581	16.3495	15.6068	14.2405	19.4928	17.2732	18.8	7.85069	11.2915
XLOC_025827	chr2:13406650-13406986	2.43763	0.984398	0	0.0214231	0.0223876	0	0.18958	0.193148
XLOC_025833	chr2:13453653-13472502	3.91511	8.08029	2.8789	5.66315	9.66357	3.5643	0.610699	2.13915
XLOC_025843	chr2:13560752-13565978	55.8164	46.4578	39.004	36.0999	39.9918	42.6975	34.9781	70.3721
XLOC_025846	chr2:13604470-13618251	3.13317	3.26495	2.01549	4.14784	4.36891	2.4971	5.28645	2.85531
XLOC_025848	chr2:13733776-13738201	0.0388124	0.0604102	0.215586	0.0419991	0.0146914	0.0310758	0.0894636	7.409
XLOC_025849	chr2:13739054-13741392	0.0188551	0.039618	0.114415	0.0233098	0.0132432	0.0210632	0.0426299	4.46836
XLOC_025852	chr2:13772038-13773461	4.82728	3.18691	3.02635	0.229886	0.169885	0.0814667	0.0640468	0.586397
XLOC_025858	chr2:13840403-13848106	16.0975	16.0736	15.8253	18.5859	11.2236	17.9784	26.4228	20.8585
XLOC_025860	chr2:13855740-13860236	7.64957	7.99774	3.95282	9.3711	8.91051	8.84401	12.5311	8.23994
XLOC_025863	chr2:13880968-13901270	0.697548	0.370833	0.349324	1.04069	0.631389	1.44651	0.160995	0.158543
XLOC_025869	chr2:13917234-13923082	27.9883	29.7287	13.9732	17.9125	21.3527	20.4294	6.57887	30.3255
XLOC_025872	chr2:13949422-13951884	35.2982	23.734	281.596	61.4902	76.459	66.6956	10.7212	15.9091
XLOC_025874	chr2:13962157-13972451	5.74906	5.136	10.0364	14.598	16.9231	13.4453	5.59741	2.36229
XLOC_025875	chr2:13977112-13987498	14.4472	17.3722	18.0156	22.3579	18.0615	23.1085	12.0685	20.699
XLOC_025876	chr2:13990309-13995326	1.3727	1.165	0.796881	0.930522	1.3949	0.867009	0.274463	0.85615
XLOC_025879	chr2:14006836-14023098	2.95697	3.25849	0.494577	2.94162	2.93579	1.99898	0.334277	0.776513
XLOC_025881	chr2:14081271-14095845	0.981854	1.69264	0.189103	0.130428	1.67129	0.248777	0.0119669	0.348703
XLOC_025886	chr2:14124432-14132096	40.6482	47.3701	28.0835	51.6761	62.8313	57.3142	26.6402	42.8878
XLOC_025898	chr2:14242354-14242825	0.431814	0.571185	0.0445	1.50534	1.58828	1.31911	0.326366	0.1599
XLOC_025899	chr2:14262306-14263269	0.69974	1.39313	0.144294	0.753724	1.02767	1.30265	0.508487	0.449368
XLOC_025900	chr2:14263498-14264191	2.68926	3.99635	0.392718	0.492409	1.53497	0.717456	1.48638	1.02525
XLOC_025901	chr2:14264610-14265168	2.43262	2.81931	0.307793	0.374574	1.09111	0.414768	0.829666	0.865819
XLOC_025902	chr2:14271363-14274385	0.153671	0.174739	0.157092	0.601539	0.933369	0.639261	1.15036	0.159276
XLOC_025903	chr2:14284409-14284598	0.400211	0.355564	0.0215848	0.332717	1.22102	0.376246	0.218232	0.396735
XLOC_025904	chr2:14285071-14287636	3.46153	7.65852	0.194728	6.65578	21.7417	11.0895	5.75888	2.98173
XLOC_025905	chr2:14287885-14288188	2.53203	4.33334	0.140894	4.39291	10.3535	6.20191	1.93273	1.38528
XLOC_025906	chr2:14288945-14289590	3.67851	5.29579	0.355527	3.29378	7.20264	3.22952	0.597605	0.838306
XLOC_025911	chr2:14356527-14362268	7.89738	9.58426	8.72935	5.63862	6.7468	5.06199	5.62988	12.485
XLOC_025913	chr2:14390249-14395008	1.96817	3.30466	0.00838774	0.00913228	0	0.010062	0.0478641	0
XLOC_025921	chr2:14529661-14537617	14.4197	15.3719	11.8275	6.37864	12.2545	4.74551	0.399963	6.68071
XLOC_025938	chr2:14831932-14836086	0.0157871	0	0	0.0146184	0.0371838	0.00999365	1.03407	0.235291
XLOC_025947	chr2:14942518-14962091	9.0809	11.7231	15.2105	22.842	14.0935	23.432	7.6716	11.5146
XLOC_025949	chr2:14966112-14978012	0.949341	0.987989	0.127409	0.474558	1.10162	0.570249	0.137288	0.27316
XLOC_025951	chr2:14978730-14982971	8.9776	8.6061	4.76697	8.02677	9.11912	9.43739	2.88605	6.89986
XLOC_025953	chr2:14991647-14993715	0.00204903	0.0251689	0.387018	0.0128441	0.0132283	0.0422874	2571.75	0
XLOC_025954	chr2:14997655-15004119	4.07714	3.90737	1.57319	5.35826	6.19273	4.50518	1.08103	5.74999
XLOC_025956	chr2:15026425-15034532	0.0184051	0.00564395	0.118831	0.000601157	0.000314002	0	7.54057	1.19391
XLOC_025961	chr2:15138763-15143658	15.0913	15.4083	7.26378	11.6781	10.7302	12.418	13.5927	17.2037
XLOC_025962	chr2:15151363-15172613	10.7396	8.74622	3.57943	0.946638	1.41403	1.13795	16.0689	7.0709
XLOC_025963	chr2:15203884-15213309	1.37905	1.12452	0.00850497	0.136294	0.531571	0.117402	0.0082636	0.288347
XLOC_025966	chr2:15233136-15239089	10.5094	4.53402	1.89681	0.688761	0.782747	0.748537	0.17402	0.897656
XLOC_025978	chr2:15397393-15398605	19.7524	30.9779	0.906252	49.8745	10.0117	30.8336	0.421724	12.0235
XLOC_025983	chr2:15436568-15437634	183.659	160.493	0.0806366	0.130451	0.0358048	0.135775	0.79623	0.0271587
XLOC_025984	chr2:15441174-15446239	8.1657	10.4049	5.19548	6.95589	11.0871	7.21657	2.53535	6.71169
XLOC_025985	chr2:15447177-15454369	4.35402	2.53711	0.754138	0.941643	0.594119	0.951662	0.799016	3.90505
XLOC_025986	chr2:15459022-15460180	12.6073	31.6069	0.0126831	0.0247693	0	0.0357502	0.165195	0.128438
XLOC_025987	chr2:15466709-15477399	4.36864	3.63076	3.93201	4.90627	6.99835	5.19115	3.89805	5.5319
XLOC_025988	chr2:15482347-15486119	20.9025	16.5923	9.68274	5.55953	12.0018	5.9334	25.0264	22.2816
XLOC_025989	chr2:15489273-15499054	12.879	13.9588	2.05417	1.07136	2.02378	1.05074	1.57488	2.18841
XLOC_025990	chr2:15502417-15507364	3.2148	3.18307	0.49396	2.33246	8.36368	2.0522	0.184908	1.29199
XLOC_025995	chr2:15543081-15544546	0.59222	0.632424	0.914997	3.75622	2.18804	3.35448	227.84	14.0121
XLOC_025996	chr2:15549229-15558588	0.692094	0.647722	0.0400936	0.00252054	0.00873161	0.00442522	0.287017	63.4449
XLOC_026004	chr2:15608743-15612912	1.46265	0.5262	0.625049	0.182947	0.30122	0.158897	0.139167	1.19183
XLOC_026005	chr2:15614927-15619328	3.89046	0.259536	0	0.00209311	0.00592287	0.0135715	0.039002	0.434709
XLOC_026007	chr2:15641261-15648379	31.0622	33.7567	28.6303	43.7948	39.0916	52.1133	5.33294	33.1558
XLOC_026008	chr2:15649993-15655636	2.72861	2.96464	2.74597	2.91379	2.85047	3.2782	3.47541	2.91582
XLOC_026009	chr2:15659377-15660788	3.54476	1.90345	3.93161	4.64935	0.426407	6.21637	0.0857819	3.13096
XLOC_026011	chr2:15676222-15679704	194.24	247.379	79.8987	35.2715	30.6155	37.3453	833.466	396.824
XLOC_026012	chr2:15705473-15713589	2.84491	3.02842	2.04621	2.46333	3.21827	2.56812	1.00664	1.79101
XLOC_026013	chr2:15716824-15718857	0.555357	0.639574	20.0358	0.0413604	0.0753535	0.0563042	0.844597	2.22153
XLOC_026014	chr2:15725680-15727607	38.9359	24.309	14.1294	11.7186	14.3286	19.3991	8.63881	37.8453
XLOC_026015	chr2:15728768-15733558	2.56	3.31887	1.55583	5.18708	4.98692	4.71815	5.90728	6.41105
XLOC_026017	chr2:15762104-15765880	7.91624	6.44039	4.02637	4.61567	6.30167	6.45237	14.3806	10.0493
XLOC_026020	chr2:15821379-15825977	1.14303	1.42454	0.735553	1.44355	1.58839	1.67904	0.741081	1.04153
XLOC_026023	chr2:15916028-15920036	2.16063	3.74595	0.910794	2.72898	9.30876	3.02914	0.207043	0.794967
XLOC_026037	chr2:16094528-16111046	7.31804	10.244	4.71541	9.63316	15.8456	11.4363	10.4742	6.14013
XLOC_026038	chr2:16111407-16120468	6.00135	5.87939	26.2746	5.17457	5.41458	4.68588	25.1141	4.42027
XLOC_026039	chr2:16132282-16135474	0.0100483	0.0324765	1.04705	0.0284555	0	0	0.273472	11.1337
XLOC_026041	chr2:16183131-16186081	1.34457	0.669433	0.12812	0.0324379	0.0724933	0.0190941	0.136835	0.248886
XLOC_026052	chr2:16341564-16346069	8.68826	9.6258	4.06305	15.5091	20.7259	13.452	0.496802	3.61787
XLOC_026053	chr2:16347641-16350267	56.7333	49.314	38.8229	38.2147	45.2879	45.8132	19.0317	48.8228
XLOC_026055	chr2:16360036-16367414	4.15946	4.80419	4.6514	3.15047	2.73676	3.64597	5.83464	5.89883
XLOC_026059	chr2:16396223-16401680	12.5474	12.0246	5.49399	9.96531	11.9114	11.2811	4.57963	10.1326
XLOC_026064	chr2:16464678-16468482	10.0801	10.3492	2.59786	0.47472	0.475409	0.333954	2.19905	3.39279
XLOC_026067	chr2:16487622-16507241	6.76997	7.91361	3.98278	6.80403	9.27346	5.69131	3.04843	8.12025
XLOC_026070	chr2:16537211-16552989	35.1151	31.4388	35.3365	29.4074	26.5746	29.5724	60.2187	28.7979
XLOC_026075	chr2:16602507-16612238	3.69983	4.60285	2.93373	4.44031	5.18695	4.64568	3.98688	8.35392
XLOC_026077	chr2:16678140-16680057	0.353708	0.320492	0.289506	0.117602	0.300789	0.106787	13.0835	0.496233
XLOC_026086	chr2:16747536-16748322	3.30428	3.33047	1.60124	0.576475	0.317075	0.602854	0.0713123	2.16977
XLOC_026093	chr2:16830194-16836784	3.41133	5.16025	3.559	5.53526	4.70701	5.80252	0.278753	4.61953
XLOC_026099	chr2:16981476-16985654	32.4179	20.2917	81.0487	12.0344	28.9541	13.6372	28.9972	19.1983
XLOC_026102	chr2:17046460-17058900	13.9915	24.7211	10.8841	22.9416	21.2164	25.3992	55.7979	12.9353
XLOC_026104	chr2:17082950-17088926	1.73866	1.50962	0.417605	0.20633	0.36193	0.253036	2.67858	1.38295
XLOC_026106	chr2:17128038-17144198	0.183234	0.25707	0.0757026	1.06239	0.711064	0.757462	0.125675	0.1399
XLOC_026108	chr2:17156429-17161103	7.46676	28.9425	2.71012	20.1672	4.2095	18.6184	24.805	8.06303
XLOC_026110	chr2:17164765-17166181	0.00317448	0	73.9862	0.0350561	0.0532171	0.0552915	0.0600965	0.0585432
XLOC_026112	chr2:17196087-17204631	2.98998	2.13918	0.0025074	0	0.0456787	0	0.822671	3.20131
XLOC_026114	chr2:17231794-17236447	0.508388	0.189179	0	0	0	0	0.112805	1.43934
XLOC_026115	chr2:17244141-17254912	7.99798	2.80839	0.0144415	0	0.0068079	0.00357539	0.0916744	1.17008
XLOC_026116	chr2:17257913-17266291	3.44689	1.87807	0.00261781	0	0	0	1.61863	8.7442
XLOC_026117	chr2:17270982-17276901	12.7365	9.2483	0.0209749	0.0505243	0.309579	0.0393282	3.18047	9.62553
XLOC_026118	chr2:17277028-17290522	1.6965	1.63269	0.00230867	0.0213307	0	0.00418752	0.801025	1.54526
XLOC_026120	chr2:17308194-17316341	5.45699	2.99621	0.0342124	0.00242503	0.697665	0.0100251	1.05189	2.42834
XLOC_026121	chr2:17327564-17342628	8.89961	8.67922	0.585796	1.44462	3.71156	1.86967	2.84858	5.07391
XLOC_026125	chr2:17406110-17411538	5.15895	5.5309	5.39729	12.2053	13.5078	13.0098	2.8909	3.8503
XLOC_026129	chr2:17440414-17445945	1.14214	1.88786	0.400969	0.57676	1.55453	0.38775	1.1692	0.924753
XLOC_026132	chr2:17465043-17484326	0.440639	0.667746	0.746324	1.24588	0.743452	1.12851	1.99298	0.1379
XLOC_026135	chr2:17489973-17507977	4.72039	5.45192	3.29169	3.04178	5.45574	3.45385	3.55667	4.95711
XLOC_026137	chr2:17510533-17515972	16.4692	14.4186	25.6144	10.4772	14.287	12.8397	8.81882	16.8753
XLOC_026138	chr2:17520375-17522825	2.44505	5.85432	8.10319	16.4277	8.43563	13.8559	1.45607	2.37424
XLOC_026139	chr2:17541389-17543789	0.0883572	0.105373	0.0057989	4.37116	3.0784	2.62694	0.0258443	0.0385814
XLOC_026141	chr2:17550444-17555034	0.175813	0.83995	0.273128	3.07896	1.37709	0.905928	45.2854	13.2903
XLOC_026142	chr2:17559216-17562804	17.2226	14.3927	39.3228	9.359	10.1569	9.44705	6.96621	16.2024
XLOC_026152	chr2:17672266-17675218	0.232369	0.431841	0.0706948	1.87142	1.20581	1.49784	0.0234474	0.0414043
XLOC_026157	chr2:17718377-17725558	28.8771	10.5123	15.033	1.074	2.48718	1.08908	21.9396	11.7095
XLOC_026161	chr2:17759973-17767908	1.66104	1.75091	0.78148	1.19959	1.08435	1.92857	0.5717	2.4732
XLOC_026162	chr2:17786574-17936416	20.1177	29.6812	13.5524	25.1597	20.2922	18.7408	7.43579	11.3107
XLOC_026163	chr2:17786574-17936416	0.704113	0.501097	0.199804	0.774399	0.194051	1.22061	0.0704329	0.260665
XLOC_026172	chr2:17786574-17936416	2.04423	2.48381	1.02202	3.12443	10.5823	3.72274	2.26402	1.61697
XLOC_026174	chr2:17948295-17957435	2.72976	1.24693	1.14696	1.75752	0.51258	2.96797	1.89732	0.187731
XLOC_026175	chr2:17958495-17961723	44.1242	41.7361	48.8102	18.6609	24.3782	20.6806	6.82013	25.2955
XLOC_026176	chr2:17973015-17982535	5.45156	3.09257	0.385101	0	0.104322	0.00495073	0.0733147	2.67936
XLOC_026179	chr2:18025462-18027431	1.04654	1.20469	0.217366	0.212073	0.117116	0.109071	14.5046	2.10669
XLOC_026186	chr2:18139063-18142753	54.8502	43.7165	21.7293	24.0163	22.2872	25.4448	25.4469	31.2672
XLOC_026187	chr2:18145263-18146079	61.1512	55.3796	53.0146	1.4045	3.71469	1.18666	429.346	432.493
XLOC_026191	chr2:18162968-18166866	4.50023	5.29491	1.83896	7.26947	6.39896	7.49486	1.90925	4.38897
XLOC_026195	chr2:18227352-18235850	53.1267	40.7604	25.3857	34.5242	33.3845	35.2117	19.1845	84.0396
XLOC_026196	chr2:18239218-18241861	10.0195	10.3669	7.18331	14.1369	10.4557	13.9569	38.0485	10.8296
XLOC_026199	chr2:18327195-18327730	1.09641	0.796031	0.152625	4.13467	2.11391	2.87083	0.705501	0.525528
XLOC_026200	chr2:18338201-18347240	6.45157	3.93767	0.654032	0	0.00283351	0.00297937	18.5185	8.86207
XLOC_026201	chr2:18371441-18372892	3.62178	4.8815	48.9182	0.0343536	0.00817353	0.0121797	16.4095	0.595079
XLOC_026202	chr2:18376323-18379130	0.0122437	0.00205381	1.7998	0	0	0	2.74995	0.0407948
XLOC_026207	chr2:18454403-18457136	15.8603	7.92185	0.0294403	0.0399243	0.0876107	0.0166595	5.80522	87.218
XLOC_026210	chr2:18492961-18495424	1.46936	0.933382	0.661072	0.118643	0.169335	0.0572394	0.441429	8.91069
XLOC_026212	chr2:18501146-18509739	3.85998	2.81052	0.258926	0.298511	0.89325	0.293832	0.0259008	2.54339
XLOC_026220	chr2:18575032-18581876	4.56442	4.44947	39.0829	14.8819	10.8532	13.1792	1.72267	1.0193
XLOC_026221	chr2:18591576-18596703	23.1889	20.9459	14.5264	52.5619	46.582	48.093	19.5807	18.9959
XLOC_026223	chr2:18638760-18642883	4.37024	1.97183	9.85674	0.326178	0.976351	0.362656	2.48334	7.33105
XLOC_026224	chr2:18649286-18655271	20.6768	19.2075	22.9062	17.0612	18.1864	15.447	20.2737	26.1021
XLOC_026225	chr2:18657705-18662178	3.33107	4.73713	3.00064	2.63636	3.69528	2.38152	1.70574	3.04043
XLOC_026228	chr2:18692113-18694244	0	0.00222953	0.168995	0	0	0	0.289792	13.8534
XLOC_026229	chr2:18713551-18717946	4.22927	5.70799	0.693886	0.490716	1.66972	0.285054	0.0686055	1.27238
XLOC_026236	chr2:18813026-18821870	0.359724	0.248726	0.165187	2.21449	0.68804	2.33222	0.651065	0.256192
XLOC_026237	chr2:18824558-18826150	2.01548	2.84373	15.8524	32.6687	21.3767	44.3437	0.94703	2.57304
XLOC_026238	chr2:18827024-18831745	19.4065	14.9523	11.4806	10.3546	7.14313	7.87333	1.44726	11.9573
XLOC_026239	chr2:18837766-18844047	0.641416	1.25387	3.93977	1.37956	1.69226	1.14264	0.270484	0.737642
XLOC_026240	chr2:18845258-18852077	6.86761	4.20783	0.972335	2.06916	1.60067	1.54528	0.224691	0.969258
XLOC_026241	chr2:18872287-18878500	0.245945	1.2792	0.0041156	0.000871348	0.00587819	0.00375689	0.015678	0.00609578
XLOC_026242	chr2:18889911-18897027	3.56872	4.2505	4.13792	3.76267	5.0489	3.48504	2.80335	3.17331
XLOC_026247	chr2:18936316-18939560	13.1568	20.756	3.5952	0.306064	0.0592222	0.157266	0.193527	0.0986939
XLOC_026249	chr2:18972814-18976369	28.705	21.8297	12.5376	11.0663	7.5399	11.8723	19.262	35.7569
XLOC_026250	chr2:18980837-18984207	106.558	110.654	71.4102	68.1192	58.5923	74.0393	148.169	94.2316
XLOC_026251	chr2:18986677-18989027	0.622643	1.37734	1.25622	1.45713	0.344013	0.663333	7.00387	2.43876
XLOC_026252	chr2:18993962-19001080	9.64113	10.2651	17.3721	29.5354	19.9711	27.3037	12.0146	16.3586
XLOC_026255	chr2:19043348-19063356	7.27285	18.9526	5.45603	18.5838	17.0451	12.4604	4.72432	14.4384
XLOC_026257	chr2:19086619-19088242	2.70486	2.53206	0.00869713	0	0	0.00815047	0.0101306	0
XLOC_026258	chr2:19090969-19097416	7.95558	9.98463	9.50709	13.8367	11.4073	14.0164	8.25973	9.54709
XLOC_026259	chr2:19098853-19105533	39.9317	55.3204	54.1733	60.7103	49.8513	83.0325	67.6414	220.908
XLOC_026260	chr2:19176480-19182194	21.4815	21.4584	15.7343	24.5092	19.9784	24.7595	17.22	21.4278
XLOC_026262	chr2:19185630-19187105	17.8939	25.3866	9.47069	16.8865	7.40313	14.2744	3.12588	4.70504
XLOC_026263	chr2:19202785-19204207	224.364	331.395	44.7679	383.877	196.272	353.355	23.5291	147.562
XLOC_026264	chr2:19225373-19235718	25.5162	22.4043	4.54383	2.10214	5.57805	2.0171	0.17095	3.49014
XLOC_026265	chr2:19256908-19262201	18.0386	17.6744	18.6546	14.2592	15.16	14.7142	15.8953	19.8427
XLOC_026266	chr2:19271101-19273350	9.49246	3.9273	0.912648	1.04603	2.38854	0.894614	2.33746	2.54425
XLOC_026268	chr2:19303395-19304723	14.9092	11.0714	43.795	3.37153	8.89562	4.19784	20.4836	6.50545
XLOC_026269	chr2:19309572-19313114	16.4961	13.6745	203.902	12.4616	28.9394	13.1801	4.38855	5.58026
XLOC_026270	chr2:19321994-19332268	5.28864	6.07307	11.8064	2.70725	2.2258	4.49292	1.05509	4.47427
XLOC_026271	chr2:19332472-19333623	1.25971	0.978786	0.564372	0.0469365	0.0600684	0.0544181	0.010911	0.302649
XLOC_026273	chr2:19346752-19351778	0.974788	3.36943	19.4786	3.65039	1.39618	1.80722	3.78328	5.62524
XLOC_026274	chr2:19352575-19355212	8.52948	3.60939	3.75216	0.00855661	0.00456092	0.00240195	0.788966	0.864844
XLOC_026275	chr2:19355695-19367671	37.0092	41.101	2.85608	0.511676	0.863017	0.437522	38.0923	1160.35
XLOC_026277	chr2:19376092-19392910	1.15989	1.60784	0.0301043	0.150498	2.38399	0.181482	0	0.173017
XLOC_026278	chr2:19405323-19420793	0.237668	0.670998	3.16444	0.721263	0.51907	0.573263	0.235324	0.42498
XLOC_026281	chr2:19450358-19453583	28.672	25.2013	42.3187	11.2583	8.92827	11.919	9.62727	20.0442
XLOC_026282	chr2:19455121-19458350	48.9906	26.3934	10.6793	3.0319	4.89246	3.99416	1.87995	9.55867
XLOC_026283	chr2:19459068-19463361	0.0171876	0.0660309	7.10278	0.260443	0.0788953	0.849657	0.024415	0.0155017
XLOC_026284	chr2:19466312-19469360	1.25515	2.44389	0.010894	3.4255	8.73514	2.60366	0.0110107	0.422973
XLOC_026285	chr2:19472210-19486513	48.0739	59.1856	23.5421	16.0775	6.70622	9.49848	5.54261	66.6036
XLOC_026286	chr2:19509811-19515292	2.14578	3.23486	0.322701	0.461559	0.360264	0.375673	674.503	53.3383
XLOC_026292	chr2:19558919-19565742	1.25457	1.93952	0.104127	11.8512	8.3682	9.02808	0.431632	0.590961
XLOC_026293	chr2:19566936-19568968	0.230658	0.371766	13.1247	0.0583398	0.106606	0.0469526	0.010124	0.512492
XLOC_026294	chr2:19596110-19598715	4.94587	3.1752	7.2558	23.9699	4.94278	25.1131	1.84095	1.68164
XLOC_026295	chr2:19618677-19629083	9.10604	14.0761	5.52049	19.5728	28.5905	16.8898	4.67048	7.51277
XLOC_026297	chr2:19648490-19649678	15.9004	36.0556	30.7555	28.8468	17.1385	31.5899	183.341	15.6508
XLOC_026298	chr2:19653826-19654442	0.0821124	0.209387	0.163299	0.724675	0.688143	0.57786	6.03922	0.0432308
XLOC_026300	chr2:19703467-19703935	0.249547	0.368369	0.0640652	0.139048	0.480213	0.161345	0.0840487	1.18715
XLOC_026302	chr2:19710299-19713468	93.1419	69.6803	70.0284	47.5215	58.9553	64.1138	50.7775	101.584
XLOC_026303	chr2:19714869-19717702	19.6764	18.5481	28.8593	13.5617	28.4374	12.6146	10.2285	7.10228
XLOC_026305	chr2:19727117-19729971	11.1009	10.6805	10.1898	8.78651	7.38067	10.5754	17.2277	17.0104
XLOC_026308	chr2:19758158-19759364	2.50807	2.61813	17.6326	1.44011	0.648777	1.40125	2.0195	0.882417
XLOC_026313	chr2:19797527-19799038	7.76175	20.7739	0.803548	40.7559	14.0988	46.4071	1.2455	24.9004
XLOC_026317	chr2:19842187-19845168	7.53048	7.69872	1.20136	2.07581	4.57984	2.06138	4.20394	7.25881
XLOC_026318	chr2:19847490-19858165	0.845038	2.04555	0.115434	0.00122187	0.427802	0	0.281342	2.38147
XLOC_026319	chr2:19868198-19873307	2.48434	3.04238	3.92615	4.4045	2.79935	3.73689	2.08041	2.84379
XLOC_026321	chr2:19912291-19921152	30.907	36.0846	31.1732	31.9228	27.9262	37.8536	23.031	40.0665
XLOC_026322	chr2:19924353-19928371	21.6662	25.5917	2.00687	20.7505	61.699	18.3319	5.81421	6.63017
XLOC_026326	chr2:19954552-19955660	209.892	62.1176	63.1488	0.0384225	0.0477072	0.0260912	0.281357	10.2373
XLOC_026327	chr2:19962596-19967957	9.45006	7.8407	2.66306	0.496436	0.92313	0.528505	43.0472	21.2629
XLOC_026328	chr2:19981496-19983180	0.0587336	0.0272384	80.2948	0.773798	1.22712	1.82184	0.182018	0.253142
XLOC_026330	chr2:20000436-20141276	0.0411328	0.124322	0.00570692	0	0	0	0.146844	3.50278
XLOC_026333	chr2:20000436-20141276	2.342	2.6647	0.0719958	0.526151	0.128486	0.69127	0.0380261	0.436432
XLOC_026335	chr2:20000436-20141276	4.7029	3.61772	2.80224	0.916578	3.37518	1.22015	0.515786	3.19203
XLOC_026336	chr2:20000436-20141276	76.7062	66.5664	17.0381	15.9561	15.8329	18.2684	26.5056	33.7036
XLOC_026337	chr2:20000436-20141276	3.13191	4.41648	2.34957	5.26302	4.11945	5.32159	2.26081	3.44781
XLOC_026339	chr2:20157515-20159790	1.54069	0.350278	0.415366	0	0.00589762	0	0.56982	1.25314
XLOC_026341	chr2:20165588-20166754	168.201	97.1986	566.072	100.799	44.8735	122.777	2.40914	45.1857
XLOC_026342	chr2:20168901-20172496	5.04067	4.09001	0.805324	0.581342	0.625642	0.536841	7.39799	0.812324
XLOC_026346	chr2:20215861-20217752	0.205905	0.0720366	0.559284	1.12341	0.581497	1.32694	0.176021	0.0342794
XLOC_026361	chr2:20488999-20500119	0.297267	0.45958	0.126701	0.0257144	0.0136829	0.00664909	19.2283	0.143763
XLOC_026362	chr2:20542156-20544292	0	0.00387632	0	0	0	0	0.116754	1.36492
XLOC_026367	chr2:20587560-20589973	16.5446	9.59307	235.755	0.96633	2.37714	1.01513	0.272254	4.5812
XLOC_026368	chr2:20607505-20610772	1.11832	0.822095	1.05894	0.233369	0.341993	0.352175	0.516291	0.99333
XLOC_026370	chr2:20631263-20634244	5.68454	5.65185	0.381235	0.0929758	0.586215	0.0739421	0.0135631	0.756008
XLOC_026371	chr2:20685575-20687974	81.6781	71.0421	34.0284	27.1421	36.6369	30.2298	25.2774	28.6053
XLOC_026372	chr2:20700272-20705962	8.53935	5.19533	3.16478	11.7434	6.33811	8.83351	7.87091	10.8898
XLOC_026373	chr2:20717886-20721920	40.6075	42.117	55.7885	66.7169	40.0966	67.572	26.59	34.6134
XLOC_026374	chr2:20728271-20731912	10.1402	9.03635	8.80913	19.2124	14.1828	21.0227	15.8243	9.40941
XLOC_026375	chr2:20733149-20741040	4.62303	5.58348	1.47899	5.19845	6.19902	5.93012	5.00944	8.9818
XLOC_026376	chr2:20746261-20751442	24.8086	20.8265	15.1196	65.6919	68.2654	55.1663	30.6902	9.89167
XLOC_026377	chr2:20752021-20753747	1.78006	1.79076	0.210698	0.700656	0.831692	0.467546	4.52807	1.20312
XLOC_026378	chr2:20763323-20767618	7.52495	7.37824	5.6183	8.15741	9.04071	7.62457	5.39264	5.58695
XLOC_026379	chr2:20781269-20787990	3.56462	3.29453	11.8733	8.97506	1.74161	14.9523	2.96378	9.2896
XLOC_026380	chr2:20815863-20824900	15.3571	6.71498	0.528	1.30464	0.725222	1.24476	1.05399	2.13215
XLOC_026381	chr2:20832756-20835824	29.6142	23.1467	15.1566	19.8106	18.0769	18.3721	62.8087	16.3051
XLOC_026382	chr2:20839303-20846214	3.88995	3.81147	2.02002	5.0296	9.15696	5.11566	1.79247	1.71159
XLOC_026387	chr2:20868259-20872172	73.3036	141.33	0.713053	114.062	235.592	89.1666	5.83123	19.3712
XLOC_026390	chr2:20913829-20932806	12.6275	14.9283	14.9432	23.3713	21.6708	28.0651	8.87216	9.76035
XLOC_026392	chr2:20957206-20961957	1.21729	0.716438	4.93209	1.47757	0.557542	3.06802	0.112764	0.605803
XLOC_026393	chr2:20962937-20966750	11.011	11.9913	10.5801	10.8516	9.52782	10.5335	35.4069	27.9807
XLOC_026394	chr2:20969463-20977518	1.17535	1.07203	1.29919	0.257484	0.394593	0.227523	0.251244	0.940682
XLOC_026395	chr2:20994335-20997195	3.12318	2.36689	5.20192	0.155298	0.539647	0.159987	0.153804	0.831851
XLOC_026396	chr2:21002128-21008679	3.95346	3.02109	29.2894	12.5038	14.3191	16.2762	3.43883	10.5575
XLOC_026397	chr2:21013214-21021020	0.130036	0.105227	10.0557	0.0326936	0.0254586	0.0123349	0.700718	0.228467
XLOC_026398	chr2:21039610-21042799	7.75375	7.29709	9.63648	9.99318	13.4829	13.7221	6.03376	4.87483
XLOC_026399	chr2:21043833-21050494	13.9137	13.093	10.274	10.7462	9.7209	11.2996	45.8168	48.3736
XLOC_026401	chr2:21064114-21069145	3.70602	3.02128	1.61056	2.03695	1.78328	2.02056	16.3704	2.62134
XLOC_026403	chr2:21104459-21108190	17.0452	13.6135	12.1952	8.13713	11.2403	8.57145	12.04	16.7843
XLOC_026404	chr2:21110727-21122133	6.05659	8.62782	4.19417	5.4923	6.61539	6.10517	26.778	12.5713
